"ano_final","trimestre","mediana_variacao","obs"
2013,1,0.090032154340836,2409
2013,2,0.090032154340836,2559
2013,3,0.0833333333333333,2345
2013,4,0.090032154340836,2664
2014,1,0.0678466076696165,2614
2014,2,0.0678466076696165,2599
2014,3,0.0678466076696165,2813
2014,4,0.0678466076696165,2708
2015,1,0.075,2983
2015,2,0.0810810810810811,2917
2015,3,0.0883977900552486,2745
2015,4,0.0666666666666667,2883
2016,1,0,2749
2016,2,0.0833333333333333,2939
2016,3,0.0666666666666667,3011
2016,4,0.1,2920
2017,1,0.0636363636363636,3133
2017,2,0.0551801801801802,3052
2017,3,0.05,3248
2017,4,0.0411111111111111,3163
2018,1,0.0181430096051227,3016
2018,2,0.00421052631578947,3207
2018,3,0,3028
2018,4,0.00510788511283561,3082
2019,1,0.00722628674111154,2894
2019,2,0.0428422152560084,2722
2019,3,0.0335429769392034,2961
2019,4,0.0288659793814433,2795
2020,1,0.0128964039056918,2460
2020,2,0,2155
2020,3,0,2091
2020,4,0,2122
2021,1,0,1800
2021,2,0,1136
2021,3,0,1478
2021,4,0,1435
2022,1,0.0909090909090909,1137
2022,2,0.101818181818182,1466
2022,3,0.101818181818182,2124
2022,4,0.101818181818182,2368
2023,1,0.0742574257425743,2466
2023,2,0.08,2732
2023,3,0.0787096774193548,2753
2023,4,0.0416666666666667,2660
2024,1,0.0666666666666667,2643
2024,2,0.0696969696969697,2669
2024,3,0.0696969696969697,2954
2024,4,0.0696969696969697,2843
2025,1,0.075070821529745,2633
2025,2,0.075070821529745,2832
