"ano_final","trimestre","mediana_variacao","obs"
2013,1,-0.0528018374307987,47
2013,2,-0.0561637603146517,50
2013,3,-0.054455699870669,63
2013,4,-0.0228745083911031,48
2014,1,-0.0560269652422582,35
2014,2,-0.059230851230319,45
2014,3,-0.0609224877535904,65
2014,4,-0.0577244475487623,59
2015,1,-0.069454912995127,66
2015,2,-0.0784320662330544,48
2015,3,-0.0873382915004723,65
2015,4,-0.00926799627383906,64
2016,1,-0.000660971934206962,63
2016,2,-0.0579200706627407,68
2016,3,-0.0783024673706526,51
2016,4,-0.0587148096185209,66
2017,1,-0.0452941077856098,74
2017,2,-0.0339492607348953,71
2017,3,-0.0267510539894456,94
2017,4,-0.031331733390694,66
2018,1,-0.0322865818880554,76
2018,2,-0.0235501170667357,62
2018,3,-0.048193947107283,67
2018,4,-0.0420063002348432,85
2019,1,-0.0398413770310997,89
2019,2,-0.0357505237022362,79
2019,3,0.0143645367175197,61
2019,4,-0.0350249568383989,55
2020,1,-0.0399925282515657,72
2020,2,-0.0250633520963072,44
2020,3,-0.0225177340499984,67
2020,4,-0.0400927592566334,48
2021,1,-0.0471684286735293,47
2021,2,-0.0767352761377639,41
2021,3,-0.0830591895645553,52
2021,4,-0.0904156656239411,55
2022,1,-0.0979720399984305,29
2022,2,-0.105264620941433,47
2022,3,-0.0368554878931069,85
2022,4,0.0474994842013625,90
2023,1,0.0519443612092915,92
2023,2,0.0309218397091828,152
2023,3,-0.0149729654300741,131
2023,4,0.0442602549118968,124
2024,1,0.0449065681333697,124
2024,2,0.0260566025542393,108
2024,3,0.023909359849446,125
2024,4,0.0156808837900759,120
2025,1,-0.0441755849931032,124
2025,2,0.0173638665036553,85
2025,3,-0.048188676035722,103
