"ano_final","trimestre","mediana_variacao","obs"
2013,1,0.0154081678443789,18542
2013,2,0.0134917672372682,19199
2013,3,0.0168595723909103,19299
2013,4,0.0260414762580448,18974
2014,1,0.0130223047597301,19137
2014,2,0.00564527952625832,19567
2014,3,0.00147291859486199,20021
2014,4,-0.00689693256374691,20137
2015,1,-0.0136222077748346,20117
2015,2,-0.0256463400649978,20186
2015,3,-0.0438510990491936,20121
2015,4,-0.0614250998084351,20620
2016,1,-0.0637839861390326,20189
2016,2,-0.0370268809082034,20820
2016,3,-0.0233467702009379,21385
2016,4,-0.0060695516887076,21102
2017,1,0.00067280242388195,20385
2017,2,0.0138284040333276,20126
2017,3,0.0168311548169561,20614
2017,4,0.0136085598993408,20491
2018,1,-0.00949566797199726,19839
2018,2,-0.0173895666158596,19889
2018,3,-0.0255421257111494,19606
2018,4,-0.0262755554393497,19312
2019,1,-0.0333470987093546,18658
2019,2,-0.0222551291010246,18669
2019,3,-0.0241580538552453,18815
2019,4,-0.0253101832812261,18056
2020,1,-0.0303582820186633,16725
2020,2,-0.0135474886193989,13384
2020,3,-0.0198754135609091,12296
2020,4,-0.0360220606350386,10912
2021,1,-0.0502666767374189,6048
2021,2,-0.06668635797573,3069
2021,3,-0.0868003251249093,4490
2021,4,-0.090415665623941,4162
2022,1,-0.0248913027763599,6255
2022,2,-0.0193284444577677,8940
2022,3,0.00992836620005243,13260
2022,4,0.0381190128676759,15565
2023,1,0.0231661077809764,15847
2023,2,0.0433936130537064,16782
2023,3,0.0355078813102741,16541
2023,4,0.0259838007704849,15943
2024,1,0.0303532261549679,16325
2024,2,0.0299718772422565,17345
2024,3,0.0230322343443695,17784
2024,4,0.0161435714442757,17312
2025,1,0.0170840018303349,17457
2025,2,0.0200417964082781,17891
2025,3,0.0208261543207582,18055
