"ano_final","trimestre","mediana_variacao","obs"
2013,1,0.090032154340836,584
2013,2,0.090032154340836,576
2013,3,0.090032154340836,607
2013,4,0.090032154340836,574
2014,1,0.0678466076696165,552
2014,2,0.0678466076696165,629
2014,3,0.0678466076696165,652
2014,4,0.0678466076696165,703
2015,1,0.0657657657657658,628
2015,2,0.0786740331491713,700
2015,3,0.0625,713
2015,4,0.0805405405405406,676
2016,1,0.0666666666666667,705
2016,2,0.0557275541795666,732
2016,3,0.0833333333333333,783
2016,4,0.0666666666666667,808
2017,1,0.0647727272727273,757
2017,2,0.0618181818181818,828
2017,3,0.0413888888888889,794
2017,4,0.0354928017718715,834
2018,1,0.0181430096051227,735
2018,2,0,840
2018,3,0,902
2018,4,0,885
2019,1,0,784
2019,2,0.0304651946738581,784
2019,3,0,849
2019,4,0.0288659793814433,825
2020,1,0,772
2020,2,0,598
2020,3,0,621
2020,4,0,623
2021,1,0,750
2021,2,0,371
2021,3,0,569
2021,4,0,516
2022,1,0.0801282051282051,454
2022,2,0.101818181818182,584
2022,3,0.101818181818182,830
2022,4,0.101818181818182,950
2023,1,0.0742574257425743,971
2023,2,0.0861573311367381,1134
2023,3,0.0857142857142857,1067
2023,4,0.0822072072072072,1082
2024,1,0.0844854070660522,1058
2024,2,0.0696969696969697,1115
2024,3,0.0696969696969697,1246
2024,4,0.0696969696969697,681
2025,1,0.075070821529745,632
2025,2,0.075,695
2025,3,0.075070821529745,699
