"ano_final","trimestre","mediana_variacao","obs"
2013,1,0.0197945148540235,7555
2013,2,0.0134917672372682,7786
2013,3,0.0218392997127724,7834
2013,4,0.0296037698340406,7518
2014,1,0.0130223047597302,7864
2014,2,0.0058508258948853,8130
2014,3,0.00279073579115101,8344
2014,4,-0.000565430705913955,8363
2015,1,-0.00305237566227441,8344
2015,2,-0.00634050542048006,8629
2015,3,-0.0265603046414634,8626
2015,4,-0.0266603989540672,8508
2016,1,-0.0239265445197216,8460
2016,2,-0.00332605454803561,8643
2016,3,0.00101365971018931,8799
2016,4,0.0188126374400677,8963
2017,1,0.0103869446278703,8706
2017,2,0.0200690924330199,8794
2017,3,0.0320351029576361,9012
2017,4,0.0325359963093056,8830
2018,1,-0.00197235138045379,8802
2018,2,-0.0124093149337855,8576
2018,3,-0.0237013589203899,8363
2018,4,-0.0256525442857408,8306
2019,1,-0.0215826969241643,8296
2019,2,-0.00432881611475222,8322
2019,3,0.0068433722778741,8153
2019,4,-0.00156536594880662,7716
2020,1,-0.0105878754232631,7425
2020,2,-0.0121847390754295,6629
2020,3,-0.0192931648268169,6482
2020,4,-0.0351343150259885,6449
2021,1,-0.0494796903621915,5264
2021,2,-0.0653235989368797,2749
2021,3,-0.0830591895645552,3735
2021,4,-0.090415665623941,3296
2022,1,-0.0329611573664088,2838
2022,2,-0.0202844550206464,3919
2022,3,0.0117509216715704,5473
2022,4,0.0364504494135267,6169
2023,1,0.022534822809983,6559
2023,2,0.0461633395085791,6944
2023,3,0.037858517040794,6967
2023,4,0.0364122977163372,6939
2024,1,0.0333228409162292,7156
2024,2,0.0299718772422565,7364
2024,3,0.0238497203346458,7472
2024,4,0.0161101005272019,7299
2025,1,0.0194219679402917,7455
2025,2,0.0200417964082781,7672
2025,3,0.021234044835927,7700
