"ano_final","trimestre","mediana_variacao","obs"
2013,1,-0.026490777359432,2775
2013,2,-0.0558443378911612,2929
2013,3,-0.0441792379573742,2947
2013,4,-0.0527767854702529,2859
2014,1,-0.0123456878896632,3048
2014,2,-0.0300056282014882,3101
2014,3,-0.0547276730599346,3140
2014,4,-0.0581815701463691,3305
2015,1,-0.0658943343472558,3472
2015,2,-0.0718511124668454,3501
2015,3,-0.0817935346960601,3539
2015,4,-0.0865239699256623,3393
2016,1,-0.0856293282485908,3503
2016,2,-0.0775064457806477,3778
2016,3,-0.07206926351106,3705
2016,4,-0.0549761931887633,3707
2017,1,-0.0358999736209792,3784
2017,2,-0.0264805800501433,3847
2017,3,-0.0221490260851019,3979
2017,4,-0.0230535080023558,4116
2018,1,-0.0233289245034911,3901
2018,2,-0.0282696479378996,4051
2018,3,-0.041098714159754,4143
2018,4,-0.0333486161359286,4115
2019,1,-0.0361467701544404,4248
2019,2,-0.0407108476594146,4120
2019,3,-0.0299002626116845,4233
2019,4,-0.0316773190119456,4161
2020,1,-0.0346420123085521,3920
2020,2,-0.0148132926518583,3184
2020,3,-0.0225177340499984,3191
2020,4,-0.0369186803699561,3075
2021,1,-0.0502666767374187,2610
2021,2,-0.0737353488256905,1456
2021,3,-0.0887379037453049,2014
2021,4,-0.0921848273023602,1898
2022,1,-0.0854645529446693,1765
2022,2,-0.0507236350282488,2166
2022,3,-0.0198329666349726,3133
2022,4,0.031405030892542,3477
2023,1,-0.00119697832823184,3864
2023,2,-0.0205957833701123,4130
2023,3,-0.0346468696464275,4199
2023,4,-0.038474318392026,4017
2024,1,-0.0339545129380511,3996
2024,2,-0.0316516215745404,4109
2024,3,-0.0325913309579469,4307
2024,4,-0.0275659770474816,4137
2025,1,-0.0407321325090881,4274
2025,2,-0.0183487394810917,4305
2025,3,-0.0271377212153561,4515
