"ano_final","trimestre","mediana_variacao","obs"
2013,1,0.0350024096448292,2158
2013,2,0.0234188636106201,2317
2013,3,0.0297562596961044,2402
2013,4,0.0304152057829894,2220
2014,1,0.0312735606121726,2366
2014,2,0.0054972010074416,2336
2014,3,0.00341404935958131,2546
2014,4,0.000694323726694952,2442
2015,1,0.000458767661698514,2414
2015,2,-0.00452204925965549,2529
2015,3,-0.055075884491625,2475
2015,4,-0.08588928322313,2509
2016,1,-0.0327439464486873,2555
2016,2,-0.0186594998626813,2556
2016,3,-0.0128737214567961,2706
2016,4,0.0151175015101939,2796
2017,1,0.00412201220965587,2816
2017,2,0.0181729912573877,2989
2017,3,-0.0104146311512462,2915
2017,4,0.004481169874899,2756
2018,1,-0.0142821673413951,2860
2018,2,-0.0154639611541723,2986
2018,3,-0.0315097489270716,2942
2018,4,-0.0320615098840536,2725
2019,1,-0.0322047876077508,2694
2019,2,-0.0349595219985838,2632
2019,3,-0.0259885098820649,3004
2019,4,-0.0253101832812261,2866
2020,1,-0.0341816083462819,2502
2020,2,-0.0140851672143464,2236
2020,3,-0.0232046673969772,2160
2020,4,-0.0404247402540378,2121
2021,1,-0.0496207438205684,1713
2021,2,-0.0781682195889535,843
2021,3,-0.0896548060475373,1283
2021,4,-0.0948766894679717,1077
2022,1,-0.0715274560754688,1014
2022,2,-0.0209435884919385,1315
2022,3,0.0223209618050098,2048
2022,4,0.0499377980495503,2116
2023,1,0.0346800889560584,2372
2023,2,0.0492837856864595,2630
2023,3,0.0297044939434836,2477
2023,4,0.00860532142061747,2459
2024,1,0.0162638772594889,2458
2024,2,0.0273617390869324,2665
2024,3,0.0210087667620536,2759
2024,4,0.0161101005272019,2668
2025,1,0.0113336018695255,2633
2025,2,0.0169247767701261,2617
2025,3,0.0233045259686477,2635
