"ano_final","trimestre","mediana_variacao","obs"
2013,1,-0.00314865699102484,2001
2013,2,0.0171294163170444,2143
2013,3,0.00452019169824595,2150
2013,4,0.0197170658060479,2095
2014,1,0.00110468168710705,2043
2014,2,-0.0234986118184067,2130
2014,3,-0.0174452411589094,2333
2014,4,-0.0577244475487624,2351
2015,1,-0.0332777626753403,2286
2015,2,-0.0718511124668453,2358
2015,3,-0.0817935346960601,2509
2015,4,-0.0857561626215376,2417
2016,1,-0.0899291165308756,2402
2016,2,-0.0799932811212636,2384
2016,3,-0.0761364323441568,2413
2016,4,-0.0609546340141688,2543
2017,1,-0.040822818244227,2534
2017,2,-0.030483773594038,2571
2017,3,-0.0199650570213119,2528
2017,4,-0.0219082616697434,2545
2018,1,-0.0197569111566929,2433
2018,2,-0.0279296082589827,2450
2018,3,-0.0381506048228494,2408
2018,4,-0.0378250781658608,2545
2019,1,-0.0372416191781672,2357
2019,2,-0.0395289019117162,2426
2019,3,-0.0298802218367748,2419
2019,4,-0.0299650739964899,2362
2020,1,-0.0346420123085521,2247
2020,2,-0.019370911482671,1774
2020,3,-0.0225177340499984,1880
2020,4,-0.0369186803699561,1849
2021,1,-0.0502666767374189,1613
2021,2,-0.0746105532111128,773
2021,3,-0.0887379037453049,1262
2021,4,-0.0921848273023601,1133
2022,1,-0.0830243278292107,914
2022,2,-0.0281759715124811,1134
2022,3,-0.0187648042690051,1630
2022,4,0.0198761656359647,1884
2023,1,-0.0334944959111024,1984
2023,2,0.00465986695351333,2021
2023,3,-0.0346468696464275,2040
2023,4,-0.0384743183920261,2017
2024,1,3.394358804661e-05,2060
2024,2,0.0268689856005767,2082
2024,3,0.00850909693168488,2166
2024,4,0.00683432836304915,2022
2025,1,-0.013049734621106,2081
2025,2,-0.0127384633086755,2145
2025,3,0.00303593240702241,2153
