"ano_final","trimestre","mediana_variacao","obs"
2013,1,-0.0528018374307986,482
2013,2,-0.0561637603146517,575
2013,3,-0.0544556998706691,654
2013,4,-0.0169047507950659,559
2014,1,-0.051340990846551,578
2014,2,-0.0568564869431694,574
2014,3,-0.057901133293932,599
2014,4,-0.0592810388319363,596
2015,1,-0.069454912995127,596
2015,2,-0.0784320662330544,646
2015,3,-0.088841252656623,621
2015,4,-0.0887998176421002,657
2016,1,-0.0915099744856426,633
2016,2,-0.0841823891761157,687
2016,3,-0.0761364323441568,617
2016,4,-0.0626267811199024,596
2017,1,-0.0408228182442269,576
2017,2,-0.030483773594038,634
2017,3,-0.019965057021312,675
2017,4,-0.0264165379835574,602
2018,1,-0.0279108660681665,560
2018,2,-0.031296817908269,605
2018,3,-0.041098714159754,629
2018,4,-0.0378250781658608,603
2019,1,-0.0380143520404054,607
2019,2,-0.0397993266130589,548
2019,3,-0.031199326859798,626
2019,4,-0.0308555177371163,531
2020,1,-0.0330544243940421,551
2020,2,-0.0194229507203378,488
2020,3,-0.0225177340499983,482
2020,4,-0.0369186803699561,495
2021,1,-0.0502666767374189,405
2021,2,-0.0767352761377639,215
2021,3,-0.089010998146127,312
2021,4,-0.0921848273023601,261
2022,1,-0.0878895806095171,154
2022,2,-0.0991564606740655,242
2022,3,-0.00272528159757475,264
2022,4,-0.020849564779829,306
2023,1,-0.0395135374498234,330
2023,2,-0.0247019291004271,369
2023,3,-0.0427751472704352,408
2023,4,-0.0395384978802562,352
2024,1,-0.0384289003961091,353
2024,2,-0.0333346852353784,360
2024,3,-0.0335587333098933,380
2024,4,-0.00625580199447147,389
2025,1,-0.00475612354101761,376
2025,2,-0.0474573619255997,437
2025,3,-0.044927202884561,373
