"ano_final","trimestre","mediana_variacao","obs"
2013,1,0.0653359403368789,22
2013,2,-0.0640286575205913,7
2013,3,-0.036625368601185,20
2013,4,0.0619513709949389,8
2014,1,0.0131309806493145,19
2014,2,-0.0138865175818389,19
2014,3,0.960253296088414,6
2014,4,-0.0298921247855855,13
2015,1,-0.0639074139393328,15
2015,2,0.00549311492728738,27
2015,3,-0.165358568490926,16
2015,4,-0.390504108414358,7
2016,1,-0.0838740598258649,16
2016,2,0.0153745601185282,21
2016,3,0.0144260464703119,26
2016,4,-0.0660884156799379,19
2017,1,-0.000621702043557965,26
2017,2,-0.034620164443874,21
2017,3,0.0781682616630871,31
2017,4,0.0508588671493386,30
2018,1,-0.0194604411852888,36
2018,2,-0.0174858368160531,23
2018,3,7.30672010091577e-05,22
2018,4,0.0122389002785664,27
2019,1,-0.035875789271377,38
2019,2,0.0047695554424604,42
2019,3,-0.0273534463632622,30
2019,4,9.7430466000497e-05,33
2020,1,-3.67554190808694e-05,33
2020,2,-0.0193399164595313,30
2020,3,0.0731905408757818,16
2020,4,-0.0404247402540379,19
2021,1,-0.0525264153615287,39
2021,2,-0.0772359675065703,23
2021,3,-0.0407767407845316,25
2021,4,-0.0821737004409447,34
2022,1,-0.0959138238167594,25
2022,2,-0.0209435884919385,23
2022,3,0.0501460144806795,56
2022,4,-0.0470861568857218,63
2023,1,0.0231661077809764,67
2023,2,-0.0282419093050757,76
2023,3,0.0378373243832465,74
2023,4,0.0353038712123286,87
2024,1,-0.0291621270936158,79
2024,2,0.0404805694890985,91
2024,3,0.0212163876514953,91
2024,4,-0.0429060942213704,71
2025,1,0.0210066174804929,82
2025,2,0.0161281385773753,89
2025,3,0.0149126344289094,94
