"ano_final","trimestre","mediana_variacao","obs"
2013,1,0,482
2013,2,0,575
2013,3,0,654
2013,4,0.0434782608695652,559
2014,1,0,578
2014,2,0,574
2014,3,0,599
2014,4,0,596
2015,1,0,596
2015,2,0,646
2015,3,0,621
2015,4,0,657
2016,1,0,633
2016,2,0,687
2016,3,0,617
2016,4,0,596
2017,1,0,576
2017,2,0,634
2017,3,0,675
2017,4,0,602
2018,1,0,560
2018,2,0,605
2018,3,0,629
2018,4,0,603
2019,1,0,607
2019,2,0,548
2019,3,0,626
2019,4,0,531
2020,1,0,551
2020,2,0,488
2020,3,0,482
2020,4,0,495
2021,1,0,405
2021,2,0,215
2021,3,0,312
2021,4,0,261
2022,1,0,154
2022,2,0,242
2022,3,0.0883116883116883,264
2022,4,0.0267094017094017,306
2023,1,0,330
2023,2,0,369
2023,3,0,408
2023,4,0,352
2024,1,0,353
2024,2,0,360
2024,3,0,380
2024,4,0.0434782608695652,389
2025,1,0.0453327026174708,376
2025,2,0,437
