"ano_final","trimestre","mediana_variacao","obs"
2013,1,0.00832755552480137,8924
2013,2,0.009709297168094,9314
2013,3,-0.00196416094816373,9192
2013,4,0.00927277111660149,9146
2014,1,0.00338350613696493,8994
2014,2,-0.00646639358400906,9308
2014,3,-0.0287255444765708,9458
2014,4,-0.0577244475487623,9549
2015,1,-0.0554349589110636,9678
2015,2,-0.0690493446304894,10190
2015,3,-0.0792640213066309,10078
2015,4,-0.0857561626215377,10202
2016,1,-0.0818752954804322,9760
2016,2,-0.0753432175830574,10320
2016,3,-0.0699668958156434,10564
2016,4,-0.0516563835928867,10057
2017,1,-0.0319007094415196,10060
2017,2,-0.0221310551015041,10017
2017,3,-0.0193878168947211,10604
2017,4,-0.0219082616697432,10581
2018,1,-0.0197569111566931,10108
2018,2,-0.0300078910827641,10002
2018,3,-0.039920733431235,10241
2018,4,-0.0378250781658608,10134
2019,1,-0.035272158647823,9976
2019,2,-0.0387128883250483,9810
2019,3,-0.0281561790476149,9998
2019,4,-0.028380630086366,9647
2020,1,-0.0330544243940421,9049
2020,2,-0.01475579995896,8063
2020,3,-0.019875413560909,7871
2020,4,-0.0360220606350386,7981
2021,1,-0.049708184840889,6970
2021,2,-0.0737353488256905,3837
2021,3,-0.0892840925469489,5083
2021,4,-0.0921848273023602,4523
2022,1,-0.0720917514360259,4472
2022,2,-0.0243736096793279,5697
2022,3,0.00518182028607,7546
2022,4,0.0343133006596787,8648
2023,1,0.0182531934138113,9120
2023,2,0.0368238948266617,9795
2023,3,0.00731381056695526,10019
2023,4,-0.0228725706947763,9330
2024,1,0.0107164824167032,9611
2024,2,0.0181017680272542,10079
2024,3,0.00418978408008991,10275
2024,4,0.0034604155474994,9829
2025,1,-0.00721176338017897,9897
2025,2,0.00599058535165495,10077
2025,3,-0.0051067662067057,9922
