"ano_final","trimestre","mediana_variacao","obs"
2013,1,0.0750264270613108,7032
2013,2,0.0666666666666667,7326
2013,3,0.0588235294117647,7526
2013,4,0.0588235294117647,7306
2014,1,0.0555555555555556,7509
2014,2,0.0437171524128046,7826
2014,3,0.0342857142857143,7858
2014,4,0,7980
2015,1,0,8015
2015,2,0,7982
2015,3,0,8124
2015,4,0,7801
2016,1,0,7922
2016,2,0,8037
2016,3,0.0142857142857143,8203
2016,4,0,8270
2017,1,0,7878
2017,2,0,8072
2017,3,0,8447
2017,4,0.000454959053685168,8474
2018,1,0,8173
2018,2,0,8045
2018,3,0,8087
2018,4,0,8478
2019,1,0,8259
2019,2,0,8360
2019,3,0,8649
2019,4,0,8298
2020,1,0,8074
2020,2,0,6853
2020,3,0,6642
2020,4,0,6481
2021,1,0,5183
2021,2,0,3226
2021,3,0,4012
2021,4,0,3699
2022,1,0.04,3175
2022,2,0.101101101101101,3983
2022,3,0.0909090909090909,5483
2022,4,0.100595238095238,6280
2023,1,0.0726072607260726,6510
2023,2,0.0714285714285714,6784
2023,3,0.0666666666666667,6791
2023,4,0.0476190476190476,6615
2024,1,0.0666666666666667,6655
2024,2,0.0696969696969697,7122
2024,3,0.0625,7432
2024,4,0.0606060606060606,7158
2025,1,0.0623229461756374,7379
2025,2,0.0588235294117647,7660
