"ano_final","trimestre","mediana_variacao","obs"
2013,1,0.0154081678443785,2529
2013,2,0.0134917672372682,2643
2013,3,0.0168595723909103,2620
2013,4,0.0267971214832562,2731
2014,1,0.0165512265006964,2780
2014,2,0.0058508258948853,2989
2014,3,0.00341404935958131,3143
2014,4,-0.00689693256374691,3341
2015,1,-0.0135420276908684,3290
2015,2,-0.0183115105264241,3230
2015,3,-0.0413705954102361,3506
2015,4,-0.036108071249423,3393
2016,1,-0.0601144572154367,3384
2016,2,-0.0240759523919361,3448
2016,3,-0.0242492335198422,3564
2016,4,0.0104579535608141,3765
2017,1,0.00758446436914515,3691
2017,2,0.0138284040333276,3769
2017,3,0.00163148268919207,4022
2017,4,0.0108243594706235,4057
2018,1,-0.00197235138045379,4003
2018,2,-0.0181572019607521,4006
2018,3,-0.0243342234718589,3933
2018,4,-0.0300503187085682,4253
2019,1,-0.0338059728238743,3983
2019,2,-0.035750523702236,4080
2019,3,-0.0259885098820647,4113
2019,4,-0.0258521581906751,4078
2020,1,-0.0303582820186635,3822
2020,2,-0.0147557999589599,3076
2020,3,-0.0225177340499982,3026
2020,4,-0.0360220606350386,3084
2021,1,-0.0497081848408889,2611
2021,2,-0.0737353488256905,1345
2021,3,-0.0868003251249094,1962
2021,4,-0.090415665623941,1814
2022,1,-0.0367227227139976,1341
2022,2,-0.0209435884919385,1859
2022,3,0.0103023426989675,2674
2022,4,0.0343133006596787,3052
2023,1,0.0182531934138113,3273
2023,2,0.0395188119163042,3454
2023,3,0.0355078813102741,3573
2023,4,0.0320612591280736,3364
2024,1,0.0254462772126893,3349
2024,2,0.0264104920742012,3530
2024,3,0.021725707966593,3622
2024,4,0.00983519848007499,3498
2025,1,0.016926176178156,3440
2025,2,0.01600905463707,3651
2025,3,0.020058622513689,3702
