"ano_final","trimestre","mediana_variacao","obs"
2013,1,0.0154081678443788,891
2013,2,-0.00803132679718801,974
2013,3,0.00768282168098627,971
2013,4,-0.017434139134484,971
2014,1,0.012361891019358,978
2014,2,-0.00697928285368917,1039
2014,3,0.00105539007785239,982
2014,4,-0.0111116985787516,1030
2015,1,-0.0302908293570436,1145
2015,2,-0.0419868521016755,1244
2015,3,-0.0422308684920695,1213
2015,4,-0.046276171594817,1149
2016,1,-0.0309439727846855,1129
2016,2,-0.0418386353862722,1216
2016,3,-0.0632950854578207,1270
2016,4,-0.0516496892742989,1230
2017,1,-0.0148063015057248,1246
2017,2,-0.0203233527511524,1276
2017,3,-0.0162934450969423,1420
2017,4,0.00998193838958321,1252
2018,1,-0.0104682322655788,1211
2018,2,-0.0174858368160531,1192
2018,3,-0.029546576624651,1258
2018,4,-0.0330794600969769,1249
2019,1,-0.0338059728238743,1275
2019,2,-0.0387128883250482,1211
2019,3,-0.0259885098820649,1248
2019,4,-0.0259506083730203,1262
2020,1,-0.0303582820186635,1107
2020,2,-0.0147557999589601,1070
2020,3,-0.0225177340499982,1068
2020,4,-0.0360220606350386,1030
2021,1,-0.0502666767374188,998
2021,2,-0.0746105532111127,570
2021,3,-0.0887379037453049,759
2021,4,-0.0904156656239411,649
2022,1,-0.0878895806095171,519
2022,2,-0.0384087359391385,629
2022,3,0.0140843079808293,885
2022,4,0.0381190128676759,1003
2023,1,0.0252838316781891,1070
2023,2,0.0470323912769823,1108
2023,3,0.0314725303322243,1185
2023,4,0.0234987643887585,1173
2024,1,0.0394971297959129,1085
2024,2,0.0299718772422565,1235
2024,3,0.0201049351048389,1328
2024,4,0.0127210648564356,1232
2025,1,0.0113336018695255,1192
2025,2,0.0131762323898811,1243
2025,3,0.0183229805609916,1241
