"ano_final","trimestre","mediana_variacao","obs"
2013,1,0.0154081678443789,607
2013,2,0.0134917672372682,675
2013,3,-0.00395481960201414,737
2013,4,0.0118084905057021,669
2014,1,0.0271792191732252,636
2014,2,-0.00198682264301795,647
2014,3,-0.0111446287803305,735
2014,4,0.00016642754510542,738
2015,1,-0.0419858767876652,786
2015,2,-0.0476412468929864,805
2015,3,-0.0700386813649781,790
2015,4,-0.0737143177045551,770
2016,1,-0.0247231345133279,768
2016,2,-0.050536614532721,830
2016,3,-0.0244135015884052,867
2016,4,4.96788818361934e-05,789
2017,1,0.0103869446278703,768
2017,2,0.0200690924330199,869
2017,3,-0.0104146311512462,935
2017,4,0.0318151872540053,884
2018,1,-0.0142821673413952,778
2018,2,-0.0154639611541723,879
2018,3,-0.0293487135025878,960
2018,4,-0.0378250781658608,889
2019,1,-0.0356048083883135,926
2019,2,-0.00830677453362737,909
2019,3,-0.0250732818686551,920
2019,4,-0.0253101832812261,913
2020,1,-0.00491659194221066,851
2020,2,-0.0132199712867765,804
2020,3,-0.0198754135609089,815
2020,4,-0.0360220606350386,784
2021,1,-0.049708184840889,756
2021,2,-0.0737353488256904,364
2021,3,-0.0880360244680404,520
2021,4,-0.0904156656239411,467
2022,1,-0.0222667191428685,397
2022,2,-0.020904765980167,520
2022,3,0.00926288925268683,716
2022,4,0.0409561702915637,786
2023,1,0.0279797227461301,907
2023,2,0.0380574730301681,978
2023,3,0.0346425348148742,1016
2023,4,0.0364122977163372,880
2024,1,0.0121616604197606,844
2024,2,0.0287129807423947,1053
2024,3,0.0198700432848506,982
2024,4,0.0219311186462821,690
2025,1,0.0167346363383598,750
2025,2,0.0207539145581129,850
2025,3,0.0176894781027971,739
