"ano_final","trimestre","mediana_variacao","obs"
2013,1,0.0154081678443788,6146
2013,2,0.0134917672372682,6568
2013,3,0.0168595723909103,6396
2013,4,0.0244752327631343,6199
2014,1,0.0107512583966858,6366
2014,2,0.0015891860549922,6549
2014,3,-0.00187517179178748,6560
2014,4,-0.0200844154499338,6827
2015,1,-0.0109469422500356,6563
2015,2,-0.0480524230429184,6579
2015,3,-0.0479648754480203,6959
2015,4,-0.0822798047281205,6791
2016,1,-0.0793961367061309,6489
2016,2,-0.0574924015485576,6486
2016,3,-0.0490157155687538,6593
2016,4,4.96788818361934e-05,6739
2017,1,-0.0148063015057248,6638
2017,2,-0.00958111871505335,6681
2017,3,-0.0162934450969422,6647
2017,4,-0.0130674460070246,6641
2018,1,-0.0166638874516101,6338
2018,2,-0.0205821050041805,6602
2018,3,-0.030936562938971,6366
2018,4,-0.0330794600969768,6487
2019,1,-0.0338059728238741,6210
2019,2,-0.0357505237022362,5983
2019,3,-0.028184235448081,6228
2019,4,-0.028380630086366,5746
2020,1,-0.0316648732281501,5207
2020,2,-0.01475579995896,4096
2020,3,-0.019875413560909,3966
2020,4,-0.0360220606350386,3968
2021,1,-0.049708184840889,3399
2021,2,-0.0737353488256906,1743
2021,3,-0.0883598455605112,2693
2021,4,-0.0921848273023601,2340
2022,1,-0.0184121752200566,2167
2022,2,-0.0202844550206465,2755
2022,3,0.00834567119728197,4140
2022,4,0.0343133006596787,4595
2023,1,0.0231661077809764,4833
2023,2,0.0379584489805404,5030
2023,3,0.0313693830791911,5015
2023,4,0.0122356113013083,4636
2024,1,0.0277625918515106,4583
2024,2,0.0263490615386348,4823
2024,3,0.0221950137159231,4913
2024,4,0.00854681384195804,3951
2025,1,0.00913314753407678,3919
2025,2,0.01600905463707,3937
2025,3,0.0172257267887228,4004
